Symbol	Name	Sector	Industry	PE	EPS	DivYield	Shares	DPS	PEG	PtS	PtB
AVIR	Aviragen Therapeutic			0	-0.81	0	38649120	0	0	4.42	1.54
AVNW	Aviat Networks Inc	Technology	Radio And Television Broadcasting And Communications Equipment	0	-5.58	0	5260964	0	0	0.29	1.38
AVXL	Anavex Lf SC Cmn			0	-0.38	0	41073430	0	0	0	12.18
AVXS	Avexis Inc Cmn Stk			0	-4.04	0	27686450	0	-0.96	0	6.12
AWRE	Aware Inc	Technology	Semiconductors	28.33	0.18	0	22513730	0	0	5.17	1.93
AXARU	Axar Acquisition Corp.			0	0	0	24000000000	0	0	0	0
AXARW	Axar Acquisition Corp.			0	-0.18	0	8477647	0	0	0	0.13
AXAS	Abraxas Petro Corp	Energy	Oil & Gas Production	0	-1.38	0	133586200	0	-1.34	7.14	13.31
AXDX	Accelerate Diagnosti			0	-1.27	0	51599150	0	-0.6	5300.83	13.3
AXGN	Axogen Inc Cmn			0	-0.41	0	32897670	0	0	9.34	287.84
AXSM	Axsome Thera Cmn Stk			0	-1.29	0	19153850	0	0	0	3.03
AXTI	Axt Inc	Technology	Semiconductors	101.64	0.06	0	32208060	0	4.36	2.48	1.5
AYA	Amaya Inc Cmn Stk			56.78	0.26	0	144709900	0	0	1.88	1.56
AZPN	Aspen Technology Cmn	Technology	EDP Services	32.41	1.73	0	76112200	0	2.3	8.96	0
AZRX	Azurrx Biopharma Inc			0	-1.88	0	9632099	0	0	0	0
BABY	Natus Medical Inc	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	28.33	1.29	0	32284540	0	0.91	3.05	2.79
BANF	Bancfirst Corp	Finance	Major Banks	21.26	4.44	1.62	15783900	1.52	2.03	4.95	2.12
BANFP	Bfc Capital Trust II	Finance	Major Banks	0	0	0	0	0	0	0	0
BANR	Banner Corporation	Finance	Major Banks	22.42	2.52	1.63	33268450	0.92	2.09	4.14	1.44
BANX	Stonecastle Fncl Cp			0	0.65	7.61	0	1.48	0	0	0
BASI	Bioanalytical Syst	Health Care	Biotechnology: Commercial Physical & Biological Resarch	0	-0.4	0	8111111	0	0	0.33	1.07
BATRA	Liberty Braves CS A			0	0.19	0	49218030	0	-2.83	4.2	2.32
BATRK	Liberty Braves CS C			0	0.19	0	49286040	0	0	4.2	2.32
BBBY	Bed Bath & Beyond	Consumer Services	Home Furnishings	8.55	4.71	1.26	146832300	0.5	1.47	0.49	2.26
BBC	Bioshrs Biotec Cl TR			0	0	0	0	0	0	0	0
BBGI	Beasley Brdcst Gr	Consumer Services	Broadcasting	24.57	0.4	1.93	28773740	0.18	0	2.42	1.6
BBH	Vaneck Vectors Biote			0	0	0	0	0	0	0	0
BBOX	Black Box Cp	Technology	Computer Communications Equipment	0	-3.51	5.42	15147780	0.48	1.21	0.15	0.94
BBP	Bioshrs Biotech Prod			0	0	0	0	0	0	0	0
BBRG	Bravo Brio Restauran	Consumer Services	Restaurants	0	-0.28	0	14725000	0	2.59	0.15	1.25
BBRY	Blackberry Limited			0	-2.7	0	529810300	0	-27.48	2.6	1.85
BBSI	Barrett Business S	Technology	Professional Services	20.8	3.02	1.44	7243075	0.88	0	0.54	7.08
BCBP	Bcb Bancorp Inc	Finance	Savings Institutions	27.35	0.51	4.04	11253760	0.56	0	2.56	1.33
BCLI	Brainstorm Cell Cmn			0	-0.31	0	18688070	0	0	0	5.7
BCOM	B Communications Ltd	Consumer Services	Telecommunications Equipment	0	-1.24	17.06	29883070	3.66	0	0.2	1.78
BCOR	Blucora Inc Cmn			0	-2.49	0	41719190	0	0.76	1.66	1.37
BCOV	Brightcove Inc			0	-0.17	0	33783100	0	7.78	1.61	2.9
BCPC	Balchem Cp	Basic Industries	Major Chemicals	49.15	1.75	0.46	31740490	0.38	1.42	4.95	5.22
BCRX	Biocryst Pharma Inc	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-0.94	0	73757950	0	-0.31	20.14	111.11
BCTF	Bancorp 34 Inc			18.0593	0.706	0	3437674	0	0	2.1263	1.4137
BDE	Black Diamond Inc	Finance	Business Services	0	-2.4	0	0	0	-15.47	0	0
BDGE	Bridge Bancorp Inc	Finance	Major Banks	17.75	2	2.59	18318870	0.92	0	4.95	1.59
BDSI	Biodelivery Sci Intl	Consumer Durables	Major Pharmaceuticals	0	-0.77	0	54117070	0	-0.07	2.56	0
BEAT	Biotelemetry Inc	Health Care	Medical/Dental Instruments	45.77	0.52	0	28231090	0	1.36	3.5	7.07
BEAV	BE Aerospace Inc	Consumer Durables	Industrial Specialties	18.84	3.28	1.36	101618100	0.84	1.77	2.19	32.83
BEBE	Bebe Stores Inc	Consumer Non-Durables	Apparel	0	-2.23	0	8038532	0	0	0.12	0.37
BECN	Beacon Roofing Suppl	Consumer Services	RETAIL: Building Materials	26.69	1.7	0	60044150	0	1.29	0.65	2
BELFA	Bel Fuse Cl A	Capital Goods	Electrical Products	0	-5.49	0.95	11933050	0.24	0	0.59	1.89
BELFB	Bel Fuse Inc Cl B	Capital Goods	Electrical Products	0	-5.49	0.93	11933010	0.28	0	0.71	2.27
BFIN	Bankfinancial Corpor	Finance	Savings Institutions	36.67	0.39	1.75	18609790	0.24	3.8	4.83	1.27
BFIT	Glbl X Hlth Well ETF			0	0	0	0	0	0	0	0
BGCP	Bgc Partners Cl A	Finance	Investment Bankers/Brokers/Service	20.18	0.56	5.64	278761100	0.64	0.97	1.24	3.55
BGFV	Big 5 Sporting	Consumer Services	Other Specialty Stores	25.89	0.62	3.75	21532710	0.6	1.29	0.33	1.73
BGNE	Beigene Ltd. Ads			0	-4.45	0	33055560	0	0	202.57	6.2
BHAC	Barington/Hilco Acq			0	-0.192	0	1877889	0	0	0	3.9031
BHACR	Barington/Hilco Rgts			0	0	0	0	0	0	0	0
BHACU	Barington/Hilco Uts			0	0	0	0	0	0	0	0
BHACW	Barington/Hilco Wts			0	0	0	0	0	0	0	0
BHBK	Blue Hills Bancorp			54.14	0.35	1.06	23919260	0.2	0	7.06	1.16
BIB	Proshares Ultra Nasdaq Biotech			0	0	0	0	0	0	0	0
BICK	First Trust BICK Ind			0	0	0	0	0	0	0	0
BIDU	Baidu Inc	Technology	Computer Software: Programming, Data Processing	13.83	13.27	0	346921000	0	-168.16	6.08	4.9
BIIB	Biogen Inc Cmn	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	16.23	16.93	0	215933900	0	2.08	5.1	4.81
BIIBV	Biogen Inc.			15.33	16.93	0	216594100	0	0	4.8	4.53
BIOC	Biocept Inc	Health Care	Precision Instruments	0	-2.6	0	17497890	0	-0.03	17.83	0
BIOL	Biolase Inc Cmn			0	-0.25	0	67567070	0	-0.54	1.96	3.94
BIOP	Bioptix Inc.			0	-1.26	0	4502959	0	0	1469.73	0.9
BIOS	Bioscrip Inc	Health Care	Medical/Nursing Services	0	-0.69	0	117684800	0	-0.33	0.2	0
BIS	Proshrs Ulsht Nq Bio			0	0	0	0	0	0	0	0
BIVV	Bioverativ Inc			0	0	0	0	0	3.93	0	0
BIVVV	Bioverativ Inc			0	0	0	0	0	0	0	0
BJRI	Bj's Restaurants Inc	Consumer Services	Restaurants	21.25	1.76	0	23258020	0	1.28	0.88	2.77
BKCC	Blackrock Cptl Invt	Finance	Credit Services	0	-1.54	11.63	0	0.84	3.41	0	0
BKEP	Blueknight Energy LP			0	-1.34	8.06	37992910	0.58	-2.29	1.56	0.56
BKEPP	Blueknight Srs A Uts			0	-1.338	9.12	37992530	0.71	0	1.7	0.609
BKMU	Bank Mutual Corp	Finance	Savings Institutions	26.62	0.37	2.26	45691370	0.22	5.08	4.7	1.58
BKSC	Bank of So Car Cp	Finance	Major Banks	20.44	1.02	2.67	4948202	0.56	0	5.99	2.45
BL	Blackline Inc			0	-0.75	0	51347420	0	-2.12	12.47	7.29
BLBD	Blue Bird Corp			119.37	0.14	0	22604720	0	0.88	0.4	0
BLCM	Bellicum Pharma Comm			0	-2.47	0	27104830	0	0	1039.69	3.13
BLDP	Ballard Power Sys	Energy	Industrial Machinery/Components	0	-0.14	0	174670000	0	-420	4.43	2.63
BLDR	Builders Firstsource	Consumer Services	RETAIL: Building Materials	10.88	1.14	0	111470100	0	0.11	0.22	4.55
BLFS	Biolife Solutions Cmn			0	-0.373	0	12877800	0	0	3.0388	3.8093
BLIN	Bridgeline Digital	Technology	Computer Software: Prepackaged Software	0	-0.84	0	20780040	0	0	0.8172	1.0146
BLKB	Blackbaud Inc	Technology	Computer Software: Prepackaged Software	80.39	0.65	0.77	46225620	0.48	1.55	4.46	13.16
BLMN	Bloomin' Brands Inc			34.07	0.54	1.56	109529000	0.28	1.27	0.46	8.66
BLMT	Bsb Bancorp Inc			23.62	1.2	0	8571076	0	0	5.33	1.56
BLPH	Bellerophon Ther Com			0	-2.05	0	14507040	0	0	0	0.54
BLRX	Biolinerx Ltd			0	-0.27	0	56431190	0	0	0	1.59
BLUE	Bluebird Bio Cmn	Consumer Services	Textile - Apparel Clothing	0	-6.48	0	37252310	0	-0.05	465.14	4.07
BLVD	Boulevard AC Cm ST A			0	-0.04	0	10918250	0	0	0	21.9
BLVDU	Boulevard Acqu Unit			0	0	0	0	0	0	0	0
BLVDW	Boulevard Acquisi Wt			0	0	0	0	0	0	0	0
BMCH	Bmc Stock Holdings			94.1	0.21	0	66666670	0	0.28	0.46	1.94
BMLA	Recon Bullmark Latam			0	0	0	0	0	0	0	0
BMLP	Bank of Montreal BMO Elkhorn DWA MLP Select Inde			0	0	0	0	0	0	0	0
BMRA	Biomerica Inc			0	-0.2	0	8458498	0	0	3.86	4.17
BMRC	Bank of Marin Bancrp	Finance	Major Banks	17.65	3.78	1.6	6085008	1.08	1.82	4.89	1.79
BMRN	Biomarin Pharmaceut	Consumer Durables	Major Pharmaceuticals	0	-2.96	0	171973800	0	-0.97	15.01	5.91
BMTC	Bryn Mawr Bank Corp	Finance	Major Banks	19.08	2.12	2.09	16938940	0.84	2.48	4.36	1.78
BNCL	Beneficial Bancorp	Finance	Savings Institutions	48.24	0.34	1.45	69512190	0.24	3.6	6.47	1.14
BNCN	BNC Bancorp Inc	Finance	Major Banks	25.61	1.39	0.57	52247190	0.2	2.35	7.47	2.05
BNDX	Vanguard Tl Intl Bnd			0	0	0	0	0	0	0	0
BNFT	Benefitfocus Cmn			0	-1.55	0	29750090	0	-1.87	3.86	0
BNSO	Bonso Elec Intl In	Capital Goods	Industrial Machinery/Components	4.33	0.55	0	5155462	0	0	0.53	0.87
BNTC	Benitec Biopharm Ads			0	-1.6	0	7326087	0	0	2.95	1.44
BNTCW	Benitec Biopharm Wrt			0	-0.08	0	146516100	0	0	12.37	6.02
BOBE	Bob Evans Farms	Consumer Services	Restaurants	51.16	1.14	2.33	19681670	1.36	2.35	0.88	5.42
BOCH	Bank of Commerce Hld	Finance	Major Banks	27.44	0.39	1.14	13369160	0.12	0	3.52	1.49
BOFI	Bofi Holding Inc	Finance	Savings Institutions	15.17	1.95	0	63261160	0	1.41	5.4	2.5
BOFIL	Bofi Hld Sub Not			0	0	0	0	0	0	0	0
BOJA	Bojangles Inc CS			21.63	0.95	0	36373240	0	1.54	1.42	3.75
BOKF	Bok Financial Corp	Finance	Major Banks	23.24	3.53	2.15	65341950	1.76	2.2	3.94	1.63
BOKFL	Bok Financial Corporation			0	0	0	6000000000	0	0	0	0
BOLD	Audentes Therapeutics Inc Cmn			0	-8.72	0	21725270	0	-1.53	0	2.57
BONT	Bon Ton Stores The	Consumer Services	Department/Specialty Retail Stores	0	-2.9	0	21588240	0	-0.01	0.01	0
BOOM	Dynamic Materials	Capital Goods	Industrial Specialties	0	-1.45	0.51	14482100	0.08	-1.93	1.42	1.92
BOSC	Bos Better Online	Technology	Computer Communications Equipment	16.33	0.15	0	2670833	0	0	0.23	0.8
BOTJ	Bank of The Jame Fnl			21.47	0.75	1.48	4378261	0.24	0	3.15	1.43
BOTZ	Global X Robotics & Artificial Intel Thmtc ETF			0	0	0	0	0	0	0	0
BPFH	Boston Pvt Finl Hldg	Finance	Major Banks	20.49	0.81	2.67	83734940	0.44	2.06	3.77	1.93
BPFHP	Boston Private Dep S			32.28	0.81	6.47	83747620	1.74	0	6.1	3.12
BPFHW	Boston Private Wts	Finance	Major Banks	0	-0.312	0	0	0	0	0	0
BPMC	Blueprint Medi Cm ST			0	-2.46	0	27292860	0	0	39.14	9.9
BPOP	Popular Inc	Finance	Major Banks	21.25	2.06	2.28	103676600	1	2.41	2.64	0.88
BPOPM	Popular Inc Trust II	Finance	Major Banks	0	0	0	0	0	0	0	0
BPOPN	Popular Inc Trust I	Finance	Major Banks	0	0	0	0	0	0	0	0
BPTH	Bio-Path Holdings			0	-0.08	0	95643680	0	0	0	8.77
BRCD	Brocade Comm Sys	Technology	Computer peripheral equipment	24.14	0.51	1.77	406173900	0.22	2.41	2.13	1.95
BREW	Craft Brew Alliance			350	0.05	0	19257140	0	4.98	1.51	2.62
BRID	Bridgford Foods Cp	Consumer Non-Durables	Specialty Foods	13.46	0.86	0	9076389	0	0	0.75	2.69
BRKL	Brookline Bancorp	Finance	Savings Institutions	20.95	0.74	2.37	70322580	0.36	3.13	5.02	1.56
BRKR	Bruker Corporation	Capital Goods	Biotechnology: Laboratory Analytical Instruments	28.23	0.88	0.65	160128100	0.16	1.84	2.47	5.77
BRKS	Brooks Automation	Technology	Industrial Machinery/Components	0	-0.74	1.94	66698200	0.4	1.78	2.33	2.53
BSET	Bassett Furniture	Consumer Durables	Home Furnishings	18.08	1.46	1.55	10721970	0.4	1.1	0.66	1.58
BSF	Bear State Fin Inc			21.35	0.46	1.28	37618120	0.12	0	4.32	1.51
BSFT	Broadsoft Inc	Technology	Computer Software: Prepackaged Software	194.14	0.22	0	30162410	0	8.42	3.95	4.48
BSPM	Biostar Pharmaceutic	Consumer Durables	Major Pharmaceuticals	0	-14.65	0	2638298	0	0	1.88	0.18
BSQR	Bsquare Corp	Miscellaneous	Business Services	53.6	0.11	0	12452100	0	0	0.76	1.87
BSRR	Sierra Bancorp	Finance	Major Banks	21.12	1.29	2.07	13776150	0.56	2.32	4.45	1.82
BSTC	Biospecifics Tech Cp	Consumer Durables	Major Pharmaceuticals	33.21	1.52	0	7146989	0	1.48	13.98	6.77
BSTG	Biostage Cmn Stk			0	-0.7	0	17104830	0	0	139.7912	1.8093
BTEC	Banctec Inc			0	0	0	0	0	0	0	0
BUFF	Blue Buffalo Pet Cmn			47.48	0.53	0	196350700	0	2.07	4.43	45.29
BUR	Burcon Nutrascience			0	-0.14	0	36505500	0	0	767.21	15.94
BUSE	First Busey Corp	Finance	Major Banks	21.36	1.4	2.43	38127090	0.72	2.81	5.06	1.91
BV	Bazaarvoice Inc			0	-0.24	0	82929780	0	-31.67	1.96	2.15
BVSN	Broadvision Inc	Technology	Computer Software: Prepackaged Software	0	-2.123	0	4951421	0	0	3.211	1.512
BVXV	Biondvax Pharma Ads			0	-0.8	0	3377872	0	0	0	2.4773
BVXVW	Biondvax Pharma Wt			0	0	0	0	0	0	0	0
BWEN	Broadwind Energy Inc	Capital Goods	Metal Fabrications	0	-0.73	0	14898240	0	6.63	0.42	1.04
BWFG	Bankwell Financial			19.61	1.62	0.88	7524080	0.28	0	5.01	1.64
BWINA	Baldwin Lyons Cl A	Finance	Property-Casualty Insurers	12.93	1.84	4.33	15083860	1.04	0	1.16	0.88
BWINB	Baldwin Lyons Cl B	Finance	Property-Casualty Insurers	13.27	1.84	4.37	15084190	1.04	2.31	1.17	0.89
BWLD	Buffalo Wild Wings	Consumer Services	Restaurants	31.16	5.12	0	17486680	0	1.65	1.39	5.35
BYBK	Bay Bancorp Inc			49.38	0.16	0	10455700	0	0	2.8	1.2
BYFC	Broadway Fin Cp	Finance	Savings Institutions	6.61	0.23	0	29078950	0	0	2.96	0.95
BZUN	Baozun Inc Ads			138.98	0.11	0	50117250	0	14.32	1.64	4.12
CA	CA Inc	Technology	Computer Software: Prepackaged Software	16.85	1.89	3.23	418004400	1.02	21.7	3.27	2.34
CAAS	China Automotive Sys	Capital Goods	Auto Parts:O.E.M.	6.74	0.73	0	31705280	0	0.66	0.35	0.49
CAC	Camden Natl Cp	Finance	Major Banks	15.84	2.57	2.29	15476050	0.92	0	4.23	1.59
CACB	Cascade Bancorp	Finance	Major Banks	34.48	0.23	0	75055490	0	2.2	4.73	1.57
CACC	Credit Acceptance	Finance	Finance: Consumer Services	12.27	16.31	0	20144960	0	1.86	5.12	3.41
CACQ	Caesars Acquisition			3.537	3.979	0	138543500	0	0	0	1.191
CADC	China Advanced Const	Basic Industries	Engineering & Construction	0	-9.09	0	2387755	0	0	0.12	0.37
CAFD	8Point3 Energy Cl A			10.87	1.26	7.37	28072000	1	0.88	6.2	1.4
CAKE	Cheesecake Fact	Consumer Services	Restaurants	23.18	2.7	1.56	45723420	0.96	1.83	1.28	4.77
CALA	Calithera Biosci Com			0	-1.95	0	20736720	0	-0.06	0	3.31
CALD	Callidus Software	Technology	EDP Services	0	-0.32	0	63438260	0	3.27	6.45	5.63
CALI	China Auto Logistics	Consumer Services	Motor Vehicles	0	-1.097	0	4033501	0	0	0.0312	0.5628
CALL	Magicjack Vocaltec L	Public Utilities	Telecommunications Equipment	13.65	0.56	0	15896100	0	0.28	1.21	2
CALM	Cal-Maine Foods In	Consumer Non-Durables	Farming/Seeds/Milling	203.09	0.19	0	48477160	0	-0.86	1.55	2.24
CAMP	Calamp Corp	Technology	Radio And Television Broadcasting And Communications Equipment	309.2	0.05	0	35412030	0	0.74	1.6	3.2
CAMT	Camtek Ltd	Capital Goods	Electronic Components	29.46	-0.27	0	35347260	0	1.34	1.24	1.85
CAPN	Capnia Inc Cmn Stk			0	-1.076	0	15762830	0	0	9.2878	2.2928
CAPNW	Capnia Inc A Wrnt			0	0	0	0	0	0	0	0
CAPR	Capricor Therap Cmn			0	-1.02	0	21397730	0	0	13.81	1360
CAPX	Elkhorn S&P 500 Cap	Finance	Major Banks	0	0	0	0	0	0	0	0
CAR	Avis Budget Group I	Consumer Services	Rental/Leasing Companies	19.23	1.96	0	87961740	0	1.47	0.38	7.02
CARA	Cara Therapeutics			0	-1.64	0	27282150	0	0	5180.41	6.2
CARB	Carbonite Inc			0	-0.3	0	27182770	0	1.06	2.66	94.3
CARO	Carolina Finacl Cmn			21.25	1.42	0.53	12336100	0.16	0	4.44	2.27
CART	Carolina Trust Bank	Finance	Regional - Mid-Atlantic Banks	31.25	0.24	0	4650667	0	0	2.3	1.16
CARV	Carver Bancorp	Finance	Savings Institutions	0	-0.06	0	3695385	0	0	0.43	1.3
CARZ	First Trust Nq Gbl Auto			0	0	0	0	0	0	0	0
CASC	Cascadian Therapeutics Inc			0	-3.37	0	22550970	0	0	0	1.15
CASH	Meta Financial Grp	Finance	Savings Institutions	24.89	3.53	0.58	9344988	0.52	0	4.68	2.23
CASI	Casi Phrmactcls Inc			0	-0.21	0	60194030	0	0	0	4.04
CASM	Cas Medical Sys Inc	Health Care	Medical/Dental Instruments	0	-0.18	0	26835530	0	-0.5	1.7	0
CASS	Cass Information Sys	Miscellaneous	Business Services	30.65	2.15	1.45	11176020	0.92	0	5.81	3.44
CASY	Casey's General Stor	Consumer Durables	Automotive Aftermarket	22.69	5.3	0.8	39222200	0.96	2.33	0.76	3.92
CATB	Catabasis Pharma Cmn			0	-2.39	0	18655740	0	0	0	0.62
CATH	Glbl X SP 500 Cth V			0	0	0	0	0	0	0	0
CATM	Cardtronics Inc	Miscellaneous	Business Services	23.69	1.7	0	45284680	0	1.06	1.82	5.05
CATY	Cathay Genl Bncp	Finance	Major Banks	17.47	2.19	2.22	79717720	0.84	2.03	6.46	1.65
CATYW	Cathay General Banc			0	0	0	0	0	0	0	0
CAVM	Cavium Inc	Technology	Semiconductors	0	-0.47	0	67021280	0	0.77	9.12	5.17
CBAK	China Bak Battery	Energy	Industrial Machinery/Components	0	-0.71	0	19600000	0	0	2.36	1.62
CBAN	Colony Bankcorp Inc	Finance	Major Banks	16.458	0.84	0	8439243	0	0	2.5083	1.391
CBAY	Cymabay Therapeutics			0	-1.1	0	23446810	0	0	0	5.11
CBF	Capital Bnk Fin Cl A			28.02	1.38	1.25	43096780	0.48	2.03	5.71	1.61
CBFV	Cb Financial Svc Cmn			14.1087	1.857	3.4	4085894	0.88	0	3.0642	1.1807
CBIO	Catalyst Bio Cmn			0	-1.586	0	12019420	0	0.02	15.136	0.335
CBLI	Cleveland Biolabs	Health Care	Biotechnology: Commercial Physical & Biological Resarch	0	-0.26	0	10988830	0	0	5.41	2.31
CBMG	Cellular Biomedicine			0	-2.11	0	14250850	0	0	141.28	2.37
CBMX	Combimatrix Corp	Capital Goods	Biotechnology: Laboratory Analytical Instruments	0	-5.18	0	2500000	0	0	0.78	1.35
CBMXW	Combimatrix Corp Wt	Capital Goods	Biotechnology: Laboratory Analytical Instruments	0	-1.723	0	0	0	0	0	0
CBOE	CBOE Holdings Inc	Finance	Investment Bankers/Brokers/Service	34.22	2.27	1.28	81241150	1	5.31	9.84	19.98
CBPO	China Biologic Produ	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	31.28	3.65	0	27178680	0	1.35	9.38	6.54
CBRL	Cracker Barrel	Consumer Services	Restaurants	20.11	8.17	2.82	24041390	4.6	2.15	1.34	7.16
CBSH	Commerce Bancshares	Finance	Major Banks	21.67	2.61	1.62	101467200	0.9	3.7	5.09	2.42
CBSHP	Commerce BNC B Dep			10.03	2.61	5.74	101604300	1.5	0	2.37	1.13
CCBG	Capital City Bank Gr	Finance	Major Banks	29.52	0.69	1.01	16843890	0.2	4.14	2.64	1.23
CCCL	China Ceramics Co	Capital Goods	Building Materials	0	-20.55	0	2747748	0	0	0.05	0.04
CCCR	China Commercial Cre			0	-1.6	0	16635590	0	0	0	6.73
CCD	Calams Dy Cnv In Cmn			0	0	0	0	0	0	0	0
CCIH	Chinacache Hldgs ADR	Technology	EDP Services	0	-2.24	0	25764710	0	0	0.37	0.96
CCLP	Csi Compressco Cmn			0	-8.18	13.02	33262320	1.51	4.82	1.21	2.41
CCMP	Cabot Microelectron	Technology	Semiconductors	23.82	2.86	1.07	24558820	0.72	2.19	3.63	3.21
CCN	Cardconnect Corp.			0	-0.66	0	28750910	0	0	0.7	0
CCNE	Cnb Financial Corp	Finance	Major Banks	17.42	1.42	2.71	14393850	0.66	0	3.7	1.66
CCOI	Cogent Comm Hldgs	Technology	Computer Software: Prepackaged Software	136.96	0.3	3.86	44578310	1.6	3.03	4.27	0
CCRC	China Customer Ord			27.37	0.47	0	18328650	0	0	3.28	8.64
CCRN	Cross Ctry Hlthcr	Technology	Professional Services	0	-0.22	0	33010050	0	0.83	0.61	3.03
CCUR	Concurrent Computer	Technology	Computer Manufacturing	0	-1.88	9.32	9210216	0.48	0	0.78	2.78
CCXI	Chemocentryx Inc			0	-0.96	0	47805390	0	0	45.8	5.94
CDC	Victory Cemp US Eq I			0	0	0	0	0	0	0	0
CDEV	Centennial Resource Development Inc			0	0	0	164277800	0	0	0	53.61
CDEVW	Centennial Resource Development Inc			0	0	0	0	0	0	0	0
CDK	Cdk Global Inc			36.98	1.76	0.86	144960900	0.56	2.75	4.35	86.17
CDL	Victory Cemp US Larg			0	-0.69	0	0	0	0	0	0
CDNA	Caredx Inc Cmn			0	-2.03	0	21276600	0	-0.12	1.34	1.35
CDNS	Cadence Design Sys	Technology	Computer Software: Prepackaged Software	42.19	0.7	0	272604100	0	1.98	4.44	10.86
CDOR	Condor Hospitality T			0	-0.13	5.97	4955446	0.12	0	0.19	3.12
CDTI	Clean Diesel Technol	Basic Industries	Major Chemicals	0	-3.97	0	10531820	0	0	0.6	3.63
CDTX	Cidara Thera Cmn			0	-3.15	0	16673060	0	0	0	2.05
CDW	CDW Corporation			22.93	2.56	1.1	160109000	0.64	1.48	0.67	8.93
CDXC	Chromadex Corp CS			0	-0.06	0	37903700	0	0	3.83	8.16
CDXS	Codexis Inc	Basic Industries	Major Chemicals	0	-0.13	0	41220690	0	-1.54	3.59	7.94
CDZI	Cadiz Inc	Public Utilities	Water Supply	0	-1.47	0	19020910	0	0	854.18	0
CECE	C E C O Envir	Capital Goods	Pollution Control Equipment	43.02	0.29	2.12	34010380	0.26	0.99	1.01	1.73
CECO	Career Education	Consumer Services	Other Consumer Services	4.15	2.28	0	68492060	0	4.84	0.86	1.82
CELG	Celgene Corp	Consumer Durables	Major Pharmaceuticals	46.43	2.49	0	775192400	0	0.72	8.06	16.02
CELGZ	Celgene Cp Cvr	Consumer Durables	Major Pharmaceuticals	0	1.92	0	0	0	0	0	0
CEMI	Chembio Diagnostics			0	-1.14	0	12025640	0	-0.19	3.9	3.58
CEMP	Cempra Inc			0	-2.23	0	52381250	0	0	10.07	0.77
CENT	Central Garden	Consumer Durables	Consumer Specialties	28.39	1.17	0	51258990	0	2.4	0.89	3
CENTA	Central Garden & Pet	Consumer Durables	Consumer Specialties	26.77	1.17	0	51192370	0	2.17	0.84	2.83
CENX	Century Aluminum C	Basic Industries	Aluminum	0	-1.46	0	87341780	0	-0.46	1	1.45
CERC	Cerecor Inc Cmn Stk			0	-2.239	0	9261371	0	0	7.8145	12.6138
CERCW	Cerecor Inc Cl A Wt			0	0	0	0	0	0	0	0
CERCZ	Cerecor Inc Cl B Wt			0	0	0	0	0	0	0	0
CERN	Cerner Corp	Technology	EDP Services	27.23	1.89	0	339417500	0	1.53	3.95	4.28
CERS	Cerus Corp	Health Care	Medical/Dental Instruments	0	-0.64	0	103464900	0	0	11.67	5.92
CERU	Cerulean Pharma Cmn			0	-1.65	0	27438460	0	0	0	2.03
CETC	Hongli Clean Energy Technologies Corp.			0	-44.38	0	2394737	0	0	0.22	0.22
CETV	Central EUR Med A	Consumer Services	Broadcasting	0	-1.53	0	154346400	0	-0.48	0.67	0
CETX	Cemtrex Inc Cmn Stk			10.47	0.58	0	9919275	0	0	0.64	3.66
CEVA	Ceva Inc	Technology	Semiconductors	57.54	0.61	0	21239030	0	1.15	10.17	3.49
CEZ	Vctry Cemp EM Vlt Wt			0	-0.76	0	0	0	0	0	0
CFA	Victory Cemp US 500			0	0	0	0	0	0	0	0
CFBK	Central Fed Cp	Finance	Savings Institutions	12.36	0.2	0	16003980	0	0	3.5	1.05
CFCB	Centrue Financial Cmn			3.84	6.5	0	6512800	0	0	4.1	1.32
CFCO	Cf Corp			0	-8.34	0	19956520	0	0	0	40.4
CFCOU	Cf Corporation Units			0	0	0	60000000000	0	0	0	0
CFCOW	Cf Corporation			0	0	0	0	0	0	0	0
CFFI	C&F Financial Corp	Finance	Major Banks	12.34	3.89	2.76	3458958	1.32	0	1.88	1.19
CFFN	Capitol Fed Finl Inc	Finance	Savings Institutions	24.5	0.62	2.24	133640600	0.34	4.82	9.43	1.48
CFMS	Conformis Inc CS			0	-1.38	0	42882990	0	-7.35	4.61	3.38
CFNB	Calif First National	Finance	Major Banks	14.59	1.12	2.81	10279140	0.46	0	5.67	0.88
CFNL	Cardinal Fin Cp	Finance	Major Banks	20.48	1.5	1.72	32877600	0.52	-2.12	5.28	2.23
CFO	Victory Cemp Us500E			0	0	0	0	0	0	0	0
CFRX	Contrafect Cmn			0	-1.232	0	41579290	0	0	0	3.924
CFRXW	Contrafect A Wrt			0	0	0	0	0	0	0	0
CG	The Carlyle Group			0	0.06	12.16	84307700	0.64	0.46	0.61	0.95
CGEN	Compugen Ltd	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-0.46	0	50926880	0	0	26.68	3.4
CGIX	Cancer Genetics Inc			0	-1.33	0	18885110	0	-0.05	1.57	1.42
CGNT	Cogentix Medical In			0	-0.17	0	60351060	0	-0.9	1.99	3.63
